FBgn0035207	6.47	0.785959878
FBgn0037710	7.31	0.782354871
FBgn0000166	7.86	0.779332614
FBgn0020545	8.041428571	0.765563655
FBgn0001142	9.305	0.764918746
FBgn0026576	9.345	0.753985942
FBgn0039350	7.405	0.748628989
FBgn0035641	8.57	0.748286239
FBgn0026400	6.67	0.74403145
FBgn0263933	7.4125	0.736358483
FBgn0250746	8.665555556	0.730126713
FBgn0003138	8.448	0.72991206
FBgn0037327	8.22375	0.729562795
FBgn0031233	7.70625	0.719572086
FBgn0051072	6.596666667	0.718863585
FBgn0037780	9.08	0.716796979
FBgn0031244	5.874	0.716780937
FBgn0037239	9.123703704	0.715401689
FBgn0026598	6.51	0.714585063
FBgn0037555	6.525	0.703273151
FBgn0035238	7.778333333	0.699650884
FBgn0051549	6.186	0.697256528
FBgn0031284	6.523333333	0.695367304
FBgn0031213	9.033	0.68621736
FBgn0040064	8.023333333	0.681735031
FBgn0037252	6.976969697	0.677582495
FBgn0051523	7.345	0.670046779
FBgn0261938	6.81	0.663682261
FBgn0024957	9.276666667	0.662079707
FBgn0259978	9.15	0.657434115
FBgn0031231	6.834736842	0.655875034
FBgn0039341	6.425	0.653254876
FBgn0004611	8.223333333	0.651466193
FBgn0000158	6.325	0.646680269
FBgn0037312	8.342857143	0.641080285
FBgn0035642	8.57	0.639450065
FBgn0020386	7.134333333	0.637325469
FBgn0036921	6.103333333	0.625663117
FBgn0035166	7.045	0.620072287
FBgn0037218	7.524	0.613005485
FBgn0014001	6.67	0.612608382
FBgn0037354	6.186	0.612467502
FBgn0005278	7.257272727	0.610430028
FBgn0037566	6.51	0.607942644
FBgn0027514	7.78	0.602089685
FBgn0086130	6.306666667	0.597317923
FBgn0027579	9.545	0.590497043
FBgn0037236	8.269666667	0.58736909
FBgn0010333	8.46375	0.586627699
FBgn0035204	8.97	0.586458201
FBgn0028436	6.7875	0.586134899
FBgn0046247	6.995	0.58507496
FBgn0037472	6.543333333	0.583327751
FBgn0039773	6.473333333	0.579864904
FBgn0033715	6.33	0.578352621
FBgn0037370	6.894	0.576506738
FBgn0037234	6.998823529	0.576023181
FBgn0086605	7.066666667	0.567343215
FBgn0262473	7.3	0.566866565
FBgn0036566	6.74	0.55938812
FBgn0037298	6.066	0.558914637
FBgn0051453	6.926666667	0.554829308
FBgn0014931	7.603333333	0.55457104
FBgn0039711	8.28	0.552007057
FBgn0035107	6.544210526	0.5459237
FBgn0024510	5.863333333	0.543316263
FBgn0039305	6.533333333	0.540311133
FBgn0039698	6.716666667	0.537667019
FBgn0037232	7.912	0.53458323
FBgn0086912	6.979166667	0.530020913
FBgn0024329	6.74	0.529229397
FBgn0039868	8.69	0.528250958
FBgn0037620	6.97	0.524116261
FBgn0051109	6.536666667	0.523265713
FBgn0039403	6.475	0.520254023
FBgn0032997	7.555	0.518313828
FBgn0250830	6.957142857	0.514040111
FBgn0035151	6.41	0.511163478
FBgn0031247	6.384	0.510173194
FBgn0260755	6.19	0.509747484
FBgn0039710	7.495	0.506549506
FBgn0034312	7.223333333	0.498976417
FBgn0027587	6.934375	0.4875014
FBgn0250785	7.35	0.48211918
FBgn0037894	7.562	0.479535648
FBgn0016119	6.435	0.476179102
FBgn0039862	7.3	0.474277577
FBgn0261789	6.67	0.471658952
FBgn0010620	6.456666667	0.47041664
FBgn0040466	6.705	0.470177436
FBgn0037634	6.973333333	0.457537601
FBgn0035247	6.925	0.449726403
FBgn0035102	6.638148148	0.449043409
FBgn0039465	8.105	0.448813495
FBgn0260874	6.48	0.447189027
FBgn0037671	6.63	0.443123093
FBgn0015402	7.08	0.438944554
FBgn0037358	8.088333333	0.438442106
FBgn0028646	7.144	0.432989658
FBgn0261986	6.466666667	0.422493653
FBgn0001077	6.075555556	0.42165221
FBgn0037713	6.574	0.421071111
FBgn0264574	7.674	0.420683389
FBgn0014092	7.486666667	0.417425919
FBgn0086472	6.973333333	0.417425452
FBgn0035109	7.268823529	0.410632072
FBgn0037299	7.9	0.410599911
FBgn0037270	7.241428571	0.400840018
FBgn0037336	7.355	0.400364856
FBgn0040080	6.643333333	0.39885988
FBgn0004436	7.5275	0.393702246
FBgn0053094	7.47	0.383900251
FBgn0053635	7.134166667	0.383808895
FBgn0051658	6.306666667	0.382204676
FBgn0004373	7.228	0.38017204
FBgn0053158	5.903333333	0.36838144
FBgn0024912	8.105	0.367503248
FBgn0010355	6.264	0.367455215
FBgn0033052	5.74	0.364636166
FBgn0024909	7.683333333	0.361852528
FBgn0037877	6.4475	0.361679957
FBgn0035164	6.846	0.354435373
FBgn0039120	6.876666667	0.353585688
FBgn0031374	8.3475	0.352712542
FBgn0026372	7.566666667	0.35164139
FBgn0039713	7.033333333	0.349596478
FBgn0037686	7.263333333	0.341917124
FBgn0005649	6.91	0.341644614
FBgn0003165	7.2	0.341343374
FBgn0035173	6.964285714	0.330542839
FBgn0037351	7.093333333	0.311946287
FBgn0264331	6.376666667	0.307364022
FBgn0033010	7.946	0.305713218
FBgn0017457	7.09	0.303649271
FBgn0262115	7.070547945	0.303636616
FBgn0002622	6.68	0.303168873
FBgn0031296	8.065	0.29610705
FBgn0003882	6.934444444	0.29190135
FBgn0035111	7.00862069	0.291620959
FBgn0262117	7.085517241	0.290181963
FBgn0028833	6.475	0.288386457
FBgn0262116	6.626666667	0.286587236
FBgn0032586	8.253333333	0.286432615
FBgn0024945	6.510869565	0.283823748
FBgn0037723	6.563333333	0.275736442
FBgn0261108	7.73	0.274387543
FBgn0020385	7.73	0.270833162
FBgn0037328	6.723333333	0.263820309
FBgn0037611	6.495	0.254294992
FBgn0020910	6.973333333	0.24633863
FBgn0067864	6.235	0.244036511
FBgn0037251	6.665833333	0.241342321
FBgn0039300	6.325	0.235606677
FBgn0260946	6.534	0.232246653
FBgn0037899	6.51	0.231427724
FBgn0037874	6.716666667	0.225202226
FBgn0026417	7.15	0.209521484
FBgn0039431	6.345	0.208228411
FBgn0035194	7.893333333	0.201001809
FBgn0031260	7.75625	0.19971636
FBgn0037878	6.546666667	0.197646286
FBgn0019972	6.716666667	0.193618332
FBgn0262617	6.29	0.191518044
FBgn0260798	6.565	0.184107462
FBgn0002431	6.425	0.182383738
FBgn0032889	9.366666667	0.180264402
FBgn0037822	7.73	0.175052236
FBgn0025806	7.36	0.174957637
FBgn0011289	6.61	0.168794018
FBgn0259212	8.756666667	0.166891396
FBgn0086451	6.15	0.166082707
FBgn0037382	6.93	0.157624124
FBgn0037549	6.473333333	0.15368266
FBgn0037263	6.369	0.150213822
FBgn0037244	6.801666667	0.145529531
FBgn0037778	6.515	0.139223767
FBgn0047114	6.37	0.13820169
FBgn0260243	6.923333333	0.13800967
FBgn0031270	9.095714286	0.134852045
FBgn0039145	6.91	0.132459352
FBgn0264495	6.825	0.130132249
FBgn0003444	7.162307692	0.128590856
FBgn0035181	6.774285714	0.122325899
FBgn0035254	6.912857143	0.118447469
FBgn0025558	7.35	0.112512976
FBgn0260799	7.362222222	0.111264359
FBgn0031229	6.758	0.103358252
FBgn0037231	6.8475	0.101140975
FBgn0039764	6.515	0.100921676
FBgn0053213	7.545	0.098480348
FBgn0004777	6.962	0.091332624
FBgn0027889	7.216666667	0.091018743
FBgn0067779	6.816969697	0.089304777
FBgn0039113	6.385	0.085842085
FBgn0033039	6.123333333	0.084390265
FBgn0037230	7.214901961	0.084164068
FBgn0035159	7.103333333	0.078836311
FBgn0033060	6.323333333	0.07493292
FBgn0015331	6.717045455	0.070367593
FBgn0025676	7.103333333	0.067665067
FBgn0010602	7.797	0.063637147
FBgn0037613	6.51	0.061143243
FBgn0035199	6.96	0.059490988
FBgn0033785	6.1	0.045121123
FBgn0000454	8.316666667	0.042034057
FBgn0035144	6.461666667	0.026966682
FBgn0035136	7.27	0.02559583
FBgn0029514	8.596666667	0.01930838
FBgn0027866	7.144074074	0.016794542
