FBgn0039554	9.133333333	0.722390411
FBgn0051523	8.555	0.7106927
FBgn0001142	6.63	0.700344685
FBgn0003138	6.0525	0.682640775
FBgn0015737	9.836666667	0.681876918
FBgn0000166	6.941111111	0.681638881
FBgn0051072	7.97	0.676913225
FBgn0037327	6.38	0.671169758
FBgn0038488	8.583333333	0.668469592
FBgn0037653	7.736666667	0.664609176
FBgn0026238	7.35	0.661201075
FBgn0037312	7.54	0.657172062
FBgn0028401	7.926666667	0.654282049
FBgn0035238	6.39	0.653629171
FBgn0043458	6.752	0.652578538
FBgn0260939	7.703333333	0.649705023
FBgn0031284	6.23	0.649180797
FBgn0039875	7.88	0.64789308
FBgn0015360	6.1125	0.640682797
FBgn0039350	9.05	0.634577828
FBgn0037252	6.635666667	0.632059706
FBgn0031233	6.826666667	0.631915582
FBgn0039697	7.78	0.631543904
FBgn0038149	8.413333333	0.630359341
FBgn0031244	7.038	0.629779706
FBgn0031213	6.831176471	0.628095692
FBgn0040005	9.48125	0.627868594
FBgn0039665	8.49	0.625016649
FBgn0035166	7.534285714	0.623937417
FBgn0020545	7.388333333	0.62023832
FBgn0039740	7.48	0.617147369
FBgn0000158	7.81	0.610429746
FBgn0037239	7.565294118	0.604578142
FBgn0020386	6.483461538	0.600140496
FBgn0031381	6.225	0.598798472
FBgn0024510	6.255	0.593539155
FBgn0037540	7.613333333	0.588975893
FBgn0004611	6.235	0.585233447
FBgn0037218	8.636666667	0.577158049
FBgn0037370	6.173333333	0.564667067
FBgn0264712	8.0175	0.563877199
FBgn0037930	8.056666667	0.560254802
FBgn0037376	6.346666667	0.557556525
FBgn0037234	6.280416667	0.545365366
FBgn0005278	9.584666667	0.540022217
FBgn0250830	5.844285714	0.521692168
FBgn0039140	7.88	0.521594036
FBgn0010441	7.613333333	0.521190553
FBgn0014001	9.835	0.518672606
FBgn0039773	7.355	0.517996759
FBgn0031247	7.882857143	0.513100812
FBgn0037881	7.916666667	0.513066224
FBgn0031231	7.835	0.508400335
FBgn0037537	7.115	0.503867305
FBgn0031298	7.63	0.49803523
FBgn0010333	6.151	0.495150628
FBgn0026566	7.79	0.493836317
FBgn0039861	8.1725	0.492987699
FBgn0037634	8.02	0.488917727
FBgn0261479	7.275	0.488090475
FBgn0051453	7.62	0.485758446
FBgn0001224	6.76	0.482258712
FBgn0035107	8.588823529	0.480549056
FBgn0037232	6.457307692	0.480257812
FBgn0010421	8.163333333	0.476938515
FBgn0086362	7.275	0.469113603
FBgn0001225	6.76	0.468478321
FBgn0037236	7.554444444	0.467965564
FBgn0037298	7.645	0.463615997
FBgn0040080	7.833333333	0.458635119
FBgn0086605	6.533529412	0.457233514
FBgn0086130	6.1	0.454683606
FBgn0029176	8.303333333	0.453464338
FBgn0027587	6.428	0.450058286
FBgn0260755	7.402	0.447113054
FBgn0037603	9.22	0.446942824
FBgn0028471	8.96	0.445139631
FBgn0039711	7.72	0.441652867
FBgn0086912	5.95	0.439936279
FBgn0039403	8.575	0.436227847
FBgn0037299	7.41	0.432179243
FBgn0037538	7.926666667	0.428694993
FBgn0010355	7.03	0.421033438
FBgn0037702	9.46	0.419325804
FBgn0085229	6.723333333	0.40511637
FBgn0037369	6.516	0.399142538
FBgn0037688	8.02	0.378759071
FBgn0262115	9.719521277	0.377568516
FBgn0051755	8.156666667	0.377062068
FBgn0039302	7.81	0.37632411
FBgn0035164	6.196666667	0.36964395
FBgn0261789	9.835	0.366444117
FBgn0031659	6.32	0.360647126
FBgn0004436	6.433333333	0.359181404
FBgn0260049	9.206666667	0.357733338
FBgn0003165	7.703333333	0.355718919
FBgn0003279	9.133333333	0.354309545
FBgn0053635	6.70875	0.349082707
FBgn0000662	7.145	0.343135129
FBgn0035247	5.89	0.341925439
FBgn0035102	8.906315789	0.337710336
FBgn0037021	6.83	0.335619377
FBgn0000150	7.275	0.334273143
FBgn0037883	8.72	0.33416774
FBgn0262117	6.711764706	0.330458142
FBgn0035111	6.716470588	0.326491126
FBgn0035109	6.577	0.324910688
FBgn0263025	8.013333333	0.312126831
FBgn0037270	7.915	0.309582575
FBgn0040466	8.013333333	0.306442523
FBgn0086451	8.37	0.295803844
FBgn0035251	7.226666667	0.288615946
FBgn0028646	7.355	0.286500615
FBgn0003882	6.943333333	0.285579381
FBgn0031360	7.263333333	0.283062911
FBgn0037877	7.926666667	0.278873984
FBgn0037251	7.302352941	0.27783726
FBgn0010097	7.64	0.27656134
FBgn0016685	7.365	0.276198144
FBgn0037549	7.706666667	0.2754269
FBgn0037713	8.485	0.274939375
FBgn0037358	6.533333333	0.273515555
FBgn0051875	8.156666667	0.272191887
FBgn0263490	7.44	0.264268256
FBgn0020248	7.373333333	0.263689393
FBgn0024912	7.79	0.252870581
FBgn0017457	7.5825	0.249085236
FBgn0067864	7.314285714	0.248834481
FBgn0033015	6.38	0.243276132
FBgn0037723	8.256666667	0.242154744
FBgn0026417	6.62875	0.241430154
FBgn0039641	7.42	0.234501306
FBgn0051658	6.1	0.234405642
FBgn0083953	7.62	0.231970632
FBgn0037330	8.583333333	0.231928634
FBgn0031260	7.995	0.228115107
FBgn0037686	7.125	0.221617566
FBgn0259212	7.035	0.219812385
