FBgn0037541	7.09	0.446712999
FBgn0035203	6.868571429	0.438326262
FBgn0037240	6.461290323	0.430378658
FBgn0264574	6.49875	0.416814546
FBgn0037414	6.436363636	0.411792561
FBgn0022800	6.103333333	0.382655764
FBgn0037664	6.236666667	0.360581985
FBgn0036511	6.61	0.352272667
FBgn0037875	5.94	0.345537101
FBgn0025683	6.53	0.343845989
FBgn0033052	6.576666667	0.34247388
FBgn0032997	6.4	0.339352948
FBgn0031479	6.713333333	0.33915422
FBgn0262125	6.696666667	0.336864077
FBgn0036621	6.52	0.334125948
FBgn0004507	6.53	0.329904468
FBgn0051481	6.402	0.327286572
FBgn0001311	7.2	0.325170256
FBgn0020622	6.38	0.3238105
FBgn0015589	7.253333333	0.319407906
FBgn0027570	7.097142857	0.317848043
FBgn0039688	6.23	0.317331927
FBgn0037021	6.52	0.315466648
FBgn0024510	6.695714286	0.313248402
FBgn0087013	6.47	0.311296394
FBgn0020386	6.492727273	0.310916639
FBgn0035199	6.53125	0.306969766
FBgn0067864	6.756	0.30105872
FBgn0015541	6.005	0.300106809
FBgn0037472	6.4	0.297923395
FBgn0004603	6.2275	0.297384377
FBgn0053196	6.716666667	0.294700826
FBgn0000317	6.68	0.294462055
FBgn0025712	6.52	0.291973604
FBgn0039304	6.23	0.291480208
FBgn0086906	6.786666667	0.286780861
FBgn0037447	6.005	0.285918262
FBgn0037430	6.03	0.285842783
FBgn0037252	6.518	0.280904576
FBgn0000158	6.63	0.280444767
FBgn0026738	6.636666667	0.278997421
FBgn0027539	6.47	0.277713527
FBgn0010225	6.37516129	0.277695737
FBgn0051523	6.165	0.274816025
FBgn0037788	6.075	0.274791184
FBgn0039862	6.452	0.274564455
FBgn0031220	6.585217391	0.272465819
FBgn0039710	6.405	0.272168718
FBgn0000099	6.566666667	0.271666479
FBgn0010894	6.476666667	0.270982095
FBgn0039240	6.293333333	0.269070907
FBgn0037232	6.392857143	0.267377882
FBgn0035146	6.46	0.26647143
FBgn0037416	6.63	0.265380126
FBgn0051559	6.27	0.262998997
FBgn0031296	6.221111111	0.259166772
FBgn0033785	6.876666667	0.257453343
FBgn0000633	7.32	0.257327868
FBgn0031457	6.786666667	0.256253475
FBgn0041097	6.574285714	0.255877106
FBgn0004369	6.285	0.255640141
FBgn0031284	6.635	0.255214824
FBgn0039137	6.09	0.254131017
FBgn0037248	6.59325	0.252341696
FBgn0035103	6.629677419	0.251810308
FBgn0263594	6.487586207	0.25089566
