FBgn0035207	6.59375	0.68142433
FBgn0035173	6.718571429	0.677291596
FBgn0262125	6.446666667	0.66595773
FBgn0261862	6.58	0.657029081
FBgn0040005	7.41	0.641255134
FBgn0027507	7.985	0.637641267
FBgn0037341	7.935	0.636392852
FBgn0037252	6.951041667	0.636330622
FBgn0043458	6.748	0.625737407
FBgn0020386	7.294716981	0.622016614
FBgn0261938	6.314	0.619206867
FBgn0026238	6.628	0.618431844
FBgn0001142	7.351666667	0.614459917
FBgn0000166	7.1075	0.609764279
FBgn0000158	7.935	0.608966698
FBgn0261387	7.71	0.608060116
FBgn0037327	6.851666667	0.607263958
FBgn0037239	7.1256	0.606956635
FBgn0051360	8.1125	0.601409186
FBgn0037336	7.013333333	0.60076191
FBgn0031233	6.798571429	0.596605486
FBgn0029088	9.01	0.596186589
FBgn0036927	7.456666667	0.591242656
FBgn0259978	8.21	0.586615427
FBgn0032997	6.84	0.585346172
FBgn0004611	7.573333333	0.583301477
FBgn0011204	6.776	0.576431855
FBgn0250830	6.825	0.572561481
FBgn0003138	7.2375	0.572544017
FBgn0264574	6.93	0.564345915
FBgn0031213	7.1415	0.558485623
FBgn0033005	7.273333333	0.554624481
FBgn0262473	7.94	0.552887806
FBgn0033453	7.353333333	0.549047141
FBgn0037218	7.467142857	0.547512198
FBgn0015360	6.565	0.544457623
FBgn0035238	7.226	0.541790013
FBgn0031284	7.321666667	0.535098999
FBgn0024510	7.915	0.534403261
FBgn0028670	7.34	0.528253471
FBgn0036484	7.263333333	0.528225613
FBgn0020545	6.522857143	0.52816306
FBgn0037370	6.934	0.52435229
FBgn0031457	6.83	0.520939394
FBgn0035166	7.502857143	0.519473426
FBgn0033055	6.598571429	0.512760393
FBgn0037234	6.934848485	0.504786968
FBgn0037232	7.118333333	0.50086766
FBgn0028708	6.896666667	0.498764961
FBgn0037653	8.363333333	0.498326861
FBgn0262110	7.12	0.49774174
FBgn0031374	6.968	0.496605314
FBgn0039994	7.436666667	0.494247094
FBgn0250785	6.736666667	0.491429246
FBgn0003612	6.643333333	0.487122632
FBgn0250746	6.47875	0.48678602
FBgn0037376	7.31	0.485886497
FBgn0031244	7.549166667	0.483088635
FBgn0037312	6.7275	0.475620368
FBgn0264712	6.8925	0.467429829
FBgn0019960	6.846666667	0.462677197
