FBgn0033038	8.59	-0.322619341
FBgn0250746	9.19	0.675599128
FBgn0031247	9.19	0.590450787
FBgn0035166	8.69	0.503351496
FBgn0034579	8.49	0.494604513
FBgn0015360	8.69	0.488002601
FBgn0035194	9.19	0.429692191
FBgn0035251	8.51	0.413426177
FBgn0000261	9.19	0.410329846
FBgn0033015	8.38	0.37642203
FBgn0259978	8.65	0.358429613
FBgn0032172	9.19	0.353800806
FBgn0250830	8.62	0.307832926
FBgn0014002	9.19	0.280142224
FBgn0004436	9.19	0.258166992
FBgn0031296	8.59	0.238726057
FBgn0034999	9.19	0.214143375
FBgn0034405	9.19	0.188121943
FBgn0038407	9.19	0.17758827
FBgn0001077	8.71	0.177244264
FBgn0010750	8.56	0.132023627
FBgn0035233	8.41	0.119437887
FBgn0022069	8.69	0.119055469
FBgn0010053	8.48	0.065262943
FBgn0035120	9.19	-0.025066626
FBgn0035325	9.19	-0.032307356
FBgn0261286	9.19	-0.090851214
FBgn0050285	9.19	-0.102439348
FBgn0037282	9.19	-0.133238771
FBgn0037224	9.19	-0.152067016
FBgn0041097	9.19	-0.166211608
FBgn0035132	9.19	-0.166422913
FBgn0032221	9.19	-0.170964586
FBgn0000543	9.19	-0.181750788
FBgn0034744	9.19	-0.206154901
FBgn0086695	9.19	-0.215122487
FBgn0035203	9.19	-0.223238589
FBgn0003430	9.19	-0.509219691
FBgn0010651	9.19	-0.509310819
FBgn0053554	9.19	-0.538295621
FBgn0022893	9.19	-0.538353866
FBgn0004635	9.19	-0.5501084
FBgn0086605	9.12	0.498015661
FBgn0037312	9.09	0.596319396
FBgn0005278	9.076486486	0.435378963
FBgn0086912	9.073333333	0.338659666
FBgn0004611	9.073333333	0.313609616
FBgn0031238	9.073333333	0.030017322
FBgn0003444	9.073333333	0.01329301
FBgn0086758	9.073333333	-0.117460143
FBgn0031216	9.062727273	-0.672023906
FBgn0037369	9.05	0.656395168
FBgn0037225	9.05	0.012758055
FBgn0031399	9.05	-0.118403085
FBgn0035113	9.05	-0.456751547
FBgn0035111	9.04	0.171043769
FBgn0037236	9.034444444	0.542867703
FBgn0037232	9.003333333	0.319428324
FBgn0037240	8.99	-0.502716346
FBgn0037251	8.98	0.129659531
FBgn0031220	8.98	-0.155351552
FBgn0027930	8.974615385	-0.359312176
FBgn0020545	8.956666667	0.62706
FBgn0001142	8.956666667	0.585024242
FBgn0034688	8.956666667	0.555373447
FBgn0036927	8.956666667	0.552076613
FBgn0037341	8.956666667	0.521833687
FBgn0040466	8.956666667	0.431166438
FBgn0053145	8.956666667	0.416497466
FBgn0035151	8.956666667	0.411585405
FBgn0037298	8.956666667	0.40532259
FBgn0033005	8.956666667	0.370598983
FBgn0260862	8.956666667	0.297716132
FBgn0035181	8.956666667	0.293476924
FBgn0035298	8.956666667	0.201913978
FBgn0085203	8.956666667	0.183854681
FBgn0014366	8.956666667	0.134740793
FBgn0037372	8.956666667	-0.001985189
FBgn0037853	8.956666667	-0.003187756
FBgn0004870	8.956666667	-0.012782472
FBgn0035199	8.956666667	-0.034024196
FBgn0034691	8.956666667	-0.077091783
FBgn0031251	8.956666667	-0.20120113
FBgn0260648	8.956666667	-0.331497859
FBgn0032202	8.956666667	-0.429535766
FBgn0010323	8.956666667	-0.471237267
FBgn0264493	8.956666667	-0.618636572
FBgn0004603	8.956666667	-0.625500806
FBgn0261574	8.956666667	-0.664538582
FBgn0000497	8.956666667	-0.704974664
FBgn0262116	8.941612903	0.490794202
FBgn0003278	8.9275	-0.486943154
FBgn0003882	8.917777778	0.346032842
FBgn0025592	8.917777778	0.058745701
FBgn0086130	8.91	0.57442475
FBgn0035247	8.91	0.473070535
FBgn0037263	8.91	0.291967524
FBgn0037262	8.91	0.111136353
FBgn0031285	8.91	0.007691269
FBgn0037329	8.91	-0.168211212
FBgn0013342	8.91	-0.230898685
FBgn0037261	8.91	-0.504554076
FBgn0001320	8.91	-0.611127574
FBgn0022981	8.91	-0.249073945
FBgn0261436	8.906216216	-0.147137806
FBgn0037230	8.893030303	0.151373684
FBgn0031284	8.89	0.510002758
FBgn0033039	8.89	-0.162429229
FBgn0031231	8.878888889	0.713397918
FBgn0052944	8.866923077	-0.145133084
FBgn0002931	8.866923077	-0.211185769
FBgn0035107	8.85	0.488846984
FBgn0031398	8.84	0.600100284
FBgn0010333	8.84	0.395499431
FBgn0260755	8.84	0.377574889
FBgn0032997	8.84	0.279876827
FBgn0051658	8.84	0.277445381
FBgn0031229	8.84	0.268007833
FBgn0067864	8.84	0.227746109
FBgn0037218	8.84	0.207558489
FBgn0000109	8.84	0.136321959
FBgn0261985	8.84	0.079247767
FBgn0035192	8.84	-0.159922201
FBgn0260799	8.84	-0.172263377
FBgn0035146	8.84	-0.17743373
FBgn0031384	8.84	-0.194176816
FBgn0037428	8.84	-0.227087967
FBgn0037414	8.84	-0.295440528
FBgn0037249	8.84	-0.296223769
FBgn0031321	8.84	-0.297951113
FBgn0010583	8.84	-0.345937941
FBgn0027111	8.84	-0.478734956
FBgn0263346	8.84	-0.524488674
FBgn0037364	8.84	-0.570589301
FBgn0035205	8.84	-0.643132451
FBgn0035106	8.819411765	-0.687619143
FBgn0035102	8.813076923	0.451377489
FBgn0262117	8.813076923	0.091268006
FBgn0037244	8.801111111	0.210443524
FBgn0051974	8.79625	-0.095125315
FBgn0004373	8.79	-0.062722935
FBgn0263594	8.79	-0.233334816
FBgn0037242	8.79	-0.486214498
FBgn0043458	8.77	0.406520272
FBgn0027866	8.77	-0.11545992
FBgn0031228	8.759230769	0.341391406
FBgn0035109	8.7525	0.473224218
FBgn0016977	8.7525	-0.417370509
FBgn0259818	8.7525	-0.699577972
FBgn0051453	8.723333333	0.622645559
FBgn0039697	8.723333333	0.603329003
FBgn0035534	8.723333333	0.579532127
FBgn0031233	8.723333333	0.485199388
FBgn0037327	8.723333333	0.418299505
FBgn0035254	8.723333333	0.382586858
FBgn0036820	8.723333333	0.196883288
FBgn0053213	8.723333333	0.152226
FBgn0004179	8.723333333	0.143676142
FBgn0033052	8.723333333	0.143652522
FBgn0031253	8.723333333	0.140366088
FBgn0053158	8.723333333	0.118009134
FBgn0035266	8.723333333	-0.018602873
FBgn0033872	8.723333333	-0.021799741
FBgn0031252	8.723333333	-0.047476649
FBgn0037342	8.723333333	-0.084016185
FBgn0032129	8.723333333	-0.176896071
FBgn0035248	8.723333333	-0.261562393
FBgn0031379	8.723333333	-0.374699272
FBgn0028997	8.723333333	-0.3980071
FBgn0033459	8.723333333	-0.455809098
FBgn0031377	8.723333333	-0.501479653
FBgn0037363	8.723333333	-0.572295892
FBgn0029123	8.723333333	-0.608656646
FBgn0010772	8.723333333	-0.684314049
FBgn0004777	8.70875	0.157007639
FBgn0037250	8.695882353	-0.140875099
FBgn0031224	8.695882353	-0.256517588
FBgn0037248	8.695882353	-0.706793853
FBgn0031360	8.69	0.571589905
FBgn0037235	8.69	0.004503028
FBgn0031374	8.69	-0.068515168
FBgn0031359	8.69	-0.226874637
FBgn0035235	8.69	-0.531478396
FBgn0000413	8.69	-0.581167498
FBgn0037252	8.665	0.225502849
FBgn0037297	8.665	0.086337711
FBgn0010355	8.665	-0.016894316
FBgn0051559	8.665	-0.205245639
FBgn0026787	8.645555556	-0.486519902
FBgn0024912	8.63	0.578084946
FBgn0027579	8.63	0.564810078
FBgn0043364	8.63	-0.185035713
FBgn0035287	8.63	-0.194330891
FBgn0053107	8.59	-0.255650429
FBgn0036485	8.59	-0.269066207
FBgn0032901	8.59	-0.308128963
FBgn0037293	8.59	-0.358988741
FBgn0032955	8.59	-0.371321405
FBgn0037309	8.59	-0.372016131
FBgn0003687	8.59	-0.381308594
FBgn0039167	8.59	-0.389156643
FBgn0031250	8.59	-0.40646471
